video,segment_id,label,num_frames,start_frame,end_frame
Videos/82751/Visite_1/82751_Question_4_2024-11-28_01-47-23_Video.mp4,3,1,289,589,877
Videos/82587/Visite_1/82587_Question_2_2024-10-02_16-13-33_Video.mp4,0,0,125,0,124
Videos/82587/Visite_1/82587_Question_2_2024-10-02_16-13-33_Video.mp4,1,1,91,125,215
Videos/82587/Visite_1/82587_Question_2_2024-10-02_16-13-33_Video.mp4,2,0,370,216,585
Videos/82799/Visite_1/82799_Question_1_2025-01-30_13-09-44_Video.mp4,0,0,695,0,694
Videos/82654/Visite_1/82654_Question_2_2024-11-13_08-17-53_Video.mp4,0,0,467,0,466
Videos/82654/Visite_1/82654_Question_2_2024-11-13_08-17-53_Video.mp4,1,1,103,467,569
Videos/82654/Visite_1/82654_Question_2_2024-11-13_08-17-53_Video.mp4,2,0,52,570,621
Videos/82704/Visite_1/82704_Question_1_2024-11-18_13-34-43_Video.mp4,0,0,239,0,238
Videos/82704/Visite_1/82704_Question_1_2024-11-18_13-34-43_Video.mp4,1,1,121,239,359
Videos/82704/Visite_1/82704_Question_1_2024-11-18_13-34-43_Video.mp4,2,0,205,360,564
Videos/82570/Visite_1/82570_Question_4_2024-10-02_16-00-00_Video.mp4,1,1,72,14,85
Videos/82570/Visite_1/82570_Question_4_2024-10-02_16-00-00_Video.mp4,2,0,27,86,112
Videos/82570/Visite_1/82570_Question_4_2024-10-02_16-00-00_Video.mp4,3,1,60,113,172
Videos/82570/Visite_1/82570_Question_4_2024-10-02_16-00-00_Video.mp4,4,0,223,173,395
Videos/82554/Visite_1/82554_Question_7_2024-08-22_12-20-53_Video.mp4,0,0,231,0,230
Videos/82554/Visite_1/82554_Question_7_2024-08-22_12-20-53_Video.mp4,1,1,93,231,323
Videos/82554/Visite_1/82554_Question_7_2024-08-22_12-20-53_Video.mp4,2,0,233,324,556
Videos/82554/Visite_1/82554_Question_7_2024-08-22_12-20-53_Video.mp4,3,1,125,557,681
Videos/82554/Visite_1/82554_Question_7_2024-08-22_12-20-53_Video.mp4,4,0,246,682,927
Videos/82554/Visite_1/82554_Question_7_2024-08-22_12-20-53_Video.mp4,5,1,58,928,985
Videos/82554/Visite_1/82554_Question_7_2024-08-22_12-20-53_Video.mp4,6,0,78,986,1063
Videos/82619/Visite_1/82619_Question_1_2024-11-05_14-50-37_Video.mp4,0,0,1433,0,1432
Videos/82908/Visite_1/82908_Question_7_2025-02-28_12-25-39_Video.mp4,0,0,33,0,32
Videos/82908/Visite_1/82908_Question_7_2025-02-28_12-25-39_Video.mp4,1,1,207,33,239
Videos/82908/Visite_1/82908_Question_7_2025-02-28_12-25-39_Video.mp4,2,0,184,240,423
Videos/82908/Visite_1/82908_Question_7_2025-02-28_12-25-39_Video.mp4,3,1,105,424,528
Videos/82908/Visite_1/82908_Question_7_2025-02-28_12-25-39_Video.mp4,4,0,108,529,636
Videos/82750/Visite_1/82750_Question_6_2024-11-28_01-12-41_Video.mp4,0,0,411,0,410
Videos/82603/Visite_1/82603_Question_2_2024-11-01_23-48-59_Video.mp4,0,1,62,0,61
Videos/82603/Visite_1/82603_Question_2_2024-11-01_23-48-59_Video.mp4,1,0,283,62,344
Videos/82603/Visite_1/82603_Question_2_2024-11-01_23-48-59_Video.mp4,2,1,42,345,386
Videos/82603/Visite_1/82603_Question_2_2024-11-01_23-48-59_Video.mp4,3,0,339,387,725
Videos/82603/Visite_1/82603_Question_2_2024-11-01_23-48-59_Video.mp4,4,1,111,726,836
Videos/82603/Visite_1/82603_Question_2_2024-11-01_23-48-59_Video.mp4,5,0,83,837,919
Videos/82820/Visite_1/82820_Question_7_2025-02-02_05-03-25_Video.mp4,0,0,189,0,188
Videos/82820/Visite_1/82820_Question_7_2025-02-02_05-03-25_Video.mp4,1,1,121,189,309
Videos/82820/Visite_1/82820_Question_7_2025-02-02_05-03-25_Video.mp4,2,0,88,310,397
Videos/82820/Visite_1/82820_Question_7_2025-02-02_05-03-25_Video.mp4,3,1,145,398,542
Videos/82627/Visite_1/82627_Question_7_2024-11-06_11-45-11_Video.mp4,0,0,123,0,122
Videos/82627/Visite_1/82627_Question_7_2024-11-06_11-45-11_Video.mp4,1,1,122,123,244
Videos/82627/Visite_1/82627_Question_7_2024-11-06_11-45-11_Video.mp4,2,0,37,245,281
Videos/82627/Visite_1/82627_Question_7_2024-11-06_11-45-11_Video.mp4,3,1,58,282,339
Videos/82627/Visite_1/82627_Question_7_2024-11-06_11-45-11_Video.mp4,4,0,22,340,361
Videos/82620/Visite_1/82620_Question_5_2024-11-05_14-57-17_Video.mp4,0,0,1055,0,1054
Videos/82654/Visite_1/82654_Question_6_2024-11-13_08-19-48_Video.mp4,0,0,436,0,435
Videos/82584/Visite_1/82584_Question_5_2024-10-02_16-18-00_Video.mp4,0,0,234,0,233
Videos/82799/Visite_1/82799_Question_2_2025-01-30_13-12-32_Video.mp4,0,0,545,0,544
Videos/82732/Visite_1/82732_Question_2_2024-11-20_01-42-05_Video.mp4,0,0,456,0,455
Videos/82645/Visite_1/82645_Question_2_2024-11-11_15-17-41_Video.mp4,0,0,2143,0,2142
Videos/82652/Visite_1/82652_Question_1_2024-11-13_07-40-12_Video.mp4,0,0,764,0,763
Videos/82790/Visite_1/82790_Question_1_2024-12-13_21-00-12_Video.mp4,0,0,614,0,613
Videos/82813/Visite_1/82813_Question_6_2025-01-31_19-20-49_Video.mp4,0,0,1098,0,1097
Videos/82588/Visite_1/82588_Question_4_2024-10-02_16-11-23_Video-DESKTOP-NQ55E0P.mp4,0,0,21,0,20
Videos/82588/Visite_1/82588_Question_4_2024-10-02_16-11-23_Video-DESKTOP-NQ55E0P.mp4,1,1,69,21,89
Videos/82588/Visite_1/82588_Question_4_2024-10-02_16-11-23_Video-DESKTOP-NQ55E0P.mp4,2,0,64,90,153
Videos/82588/Visite_1/82588_Question_4_2024-10-02_16-11-23_Video-DESKTOP-NQ55E0P.mp4,3,1,56,154,209
Videos/82588/Visite_1/82588_Question_4_2024-10-02_16-11-23_Video-DESKTOP-NQ55E0P.mp4,4,0,73,210,282
Videos/82792/Visite_1/82792_Question_5_2024-12-14_14-02-14_Video.mp4,0,0,482,0,481
Videos/82647/Visite_1/82647_Question_1_2024-11-12_19-00-19_Video.mp4,0,0,576,0,575
Videos/82783/Visite_1/82783_Question_7_2024-12-09_22-55-56_Video.mp4,0,0,115,0,114
Videos/82783/Visite_1/82783_Question_7_2024-12-09_22-55-56_Video.mp4,1,1,47,115,161
Videos/82783/Visite_1/82783_Question_7_2024-12-09_22-55-56_Video.mp4,2,0,91,162,252
Videos/82783/Visite_1/82783_Question_7_2024-12-09_22-55-56_Video.mp4,3,1,59,253,311
Videos/82783/Visite_1/82783_Question_7_2024-12-09_22-55-56_Video.mp4,4,0,412,312,723
Videos/82783/Visite_1/82783_Question_7_2024-12-09_22-55-56_Video.mp4,5,1,54,724,777
Videos/82783/Visite_1/82783_Question_7_2024-12-09_22-55-56_Video.mp4,6,0,201,778,978
Videos/82680/Visite_1/82680_Question_3_2024-11-14_01-09-36_Video.mp4,0,0,239,0,238
Videos/82680/Visite_1/82680_Question_3_2024-11-14_01-09-36_Video.mp4,1,1,144,239,382
Videos/82680/Visite_1/82680_Question_3_2024-11-14_01-09-36_Video.mp4,2,0,288,383,670
Videos/82680/Visite_1/82680_Question_3_2024-11-14_01-09-36_Video.mp4,3,1,121,671,791
Videos/82680/Visite_1/82680_Question_3_2024-11-14_01-09-36_Video.mp4,4,0,320,792,1111
Videos/82680/Visite_1/82680_Question_3_2024-11-14_01-09-36_Video.mp4,5,1,66,1112,1177
Videos/82680/Visite_1/82680_Question_3_2024-11-14_01-09-36_Video.mp4,6,0,313,1178,1490
Videos/82663/Visite_1/82663_Question_6_2024-11-13_14-55-40_Video.mp4,0,0,903,0,902
Videos/82873/Visite_1/82873_Question_7_2025-02-20_16-21-21_Video.mp4,0,0,37,0,36
Videos/82873/Visite_1/82873_Question_7_2025-02-20_16-21-21_Video.mp4,1,1,107,37,143
Videos/82873/Visite_1/82873_Question_7_2025-02-20_16-21-21_Video.mp4,2,0,110,144,253
Videos/82873/Visite_1/82873_Question_7_2025-02-20_16-21-21_Video.mp4,3,1,72,254,325
Videos/82873/Visite_1/82873_Question_7_2025-02-20_16-21-21_Video.mp4,4,0,87,326,412
Videos/82866/Visite_1/82866_Question_1_2025-02-20_14-54-02_Video.mp4,0,0,321,0,320
Videos/82612/Visite_1/82612_Question_1_2024-11-04_12-28-30_Video-DESKTOP-NQ55E0P.mp4,0,0,245,0,244
Videos/82584/Visite_1/82584_Question_2_2024-10-02_16-11-06_Video.mp4,0,0,118,0,117
Videos/82584/Visite_1/82584_Question_2_2024-10-02_16-11-06_Video.mp4,1,1,50,118,167
Videos/82584/Visite_1/82584_Question_2_2024-10-02_16-11-06_Video.mp4,2,0,95,168,262
Videos/82812/Visite_1/82812_Question_4_2025-01-31_19-08-43_Video.mp4,0,0,137,0,136
Videos/82812/Visite_1/82812_Question_4_2025-01-31_19-08-43_Video.mp4,1,1,53,137,189
Videos/82812/Visite_1/82812_Question_4_2025-01-31_19-08-43_Video.mp4,2,0,962,190,1151
Videos/82799/Visite_1/82799_Question_4_2025-01-30_13-14-14_Video.mp4,0,0,453,0,452
Videos/82799/Visite_1/82799_Question_4_2025-01-30_13-14-14_Video.mp4,1,1,148,453,600
Videos/82570/Visite_1/82570_Question_1_2024-10-02_15-57-29_Video.mp4,0,0,310,0,309
Videos/82567/Visite_1/82567_Question_2_2024-10-02_15-43-22_Video.mp4,0,0,216,0,215
Videos/82567/Visite_1/82567_Question_2_2024-10-02_15-43-22_Video.mp4,1,1,61,216,276
Videos/82567/Visite_1/82567_Question_2_2024-10-02_15-43-22_Video.mp4,2,0,190,277,466
Videos/82567/Visite_1/82567_Question_1_2024-10-02_15-41-39_Video.mp4,0,0,320,0,319
Videos/82587/Visite_1/82587_Question_3_2024-10-02_16-11-11_Video.mp4,0,0,477,0,476
Videos/82587/Visite_1/82587_Question_3_2024-10-02_16-11-11_Video.mp4,1,1,56,477,532
Videos/82587/Visite_1/82587_Question_3_2024-10-02_16-11-11_Video.mp4,2,0,75,533,607
Videos/82759/Visite_1/82759_Question_2_2024-12-03_18-53-52_Video.mp4,0,0,129,0,128
Videos/82759/Visite_1/82759_Question_2_2024-12-03_18-53-52_Video.mp4,1,1,43,129,171
Videos/82759/Visite_1/82759_Question_2_2024-12-03_18-53-52_Video.mp4,2,0,120,172,291
Videos/82759/Visite_1/82759_Question_2_2024-12-03_18-53-52_Video.mp4,3,1,98,292,389
Videos/82759/Visite_1/82759_Question_2_2024-12-03_18-53-52_Video.mp4,4,0,50,390,439
Videos/82804/Visite_1/82804_Question_7_2025-01-30_14-29-21_Video.mp4,0,0,68,0,67
Videos/82804/Visite_1/82804_Question_7_2025-01-30_14-29-21_Video.mp4,1,1,115,68,182
Videos/82804/Visite_1/82804_Question_7_2025-01-30_14-29-21_Video.mp4,2,0,211,183,393
Videos/82804/Visite_1/82804_Question_7_2025-01-30_14-29-21_Video.mp4,3,1,41,394,434
Videos/82804/Visite_1/82804_Question_7_2025-01-30_14-29-21_Video.mp4,4,0,17,435,451
Videos/82663/Visite_1/82663_Question_4_2024-11-13_14-52-24_Video.mp4,0,0,194,0,193
Videos/82663/Visite_1/82663_Question_4_2024-11-13_14-52-24_Video.mp4,1,1,64,194,257
Videos/82663/Visite_1/82663_Question_4_2024-11-13_14-52-24_Video.mp4,2,0,192,258,449
Videos/82663/Visite_1/82663_Question_4_2024-11-13_14-52-24_Video.mp4,3,1,64,450,513
Videos/82663/Visite_1/82663_Question_4_2024-11-13_14-52-24_Video.mp4,4,0,487,514,1000
Videos/82873/Visite_1/82873_Question_1_2025-02-20_16-20-32_Video.mp4,0,0,142,0,141
Videos/82743/Visite_1/82743_Question_5_2024-11-27_18-10-52_Video.mp4,0,0,412,0,411
Videos/82810/Visite_1/82810_Question_1_2025-01-31_17-25-13_Video.mp4,0,0,793,0,792
Videos/82691/Visite_1/82691_Question_4_2024-11-14_17-34-59_Video.mp4,0,0,323,0,322
Videos/82691/Visite_1/82691_Question_4_2024-11-14_17-34-59_Video.mp4,1,1,207,323,529
Videos/82691/Visite_1/82691_Question_4_2024-11-14_17-34-59_Video.mp4,2,0,135,530,664
Videos/82691/Visite_1/82691_Question_4_2024-11-14_17-34-59_Video.mp4,3,1,132,665,796
Videos/82691/Visite_1/82691_Question_4_2024-11-14_17-34-59_Video.mp4,4,0,58,797,854
Videos/82691/Visite_1/82691_Question_4_2024-11-14_17-34-59_Video.mp4,5,1,113,855,967
Videos/82691/Visite_1/82691_Question_4_2024-11-14_17-34-59_Video.mp4,6,0,63,968,1030
Videos/82691/Visite_1/82691_Question_4_2024-11-14_17-34-59_Video.mp4,7,1,96,1031,1126
Videos/82691/Visite_1/82691_Question_4_2024-11-14_17-34-59_Video.mp4,8,0,24,1127,1150
Videos/82691/Visite_1/82691_Question_4_2024-11-14_17-34-59_Video.mp4,9,1,179,1151,1329
Videos/82691/Visite_1/82691_Question_4_2024-11-14_17-34-59_Video.mp4,10,0,138,1330,1467
Videos/82691/Visite_1/82691_Question_4_2024-11-14_17-34-59_Video.mp4,11,1,131,1468,1598
Videos/82589/Visite_1/82589_Question_1_2024-10-02_16-10-52_Video-DESKTOP-NQ55E0P.mp4,0,0,117,0,116
Videos/82589/Visite_1/82589_Question_1_2024-10-02_16-10-52_Video-DESKTOP-NQ55E0P.mp4,1,1,33,117,149
Videos/82589/Visite_1/82589_Question_1_2024-10-02_16-10-52_Video-DESKTOP-NQ55E0P.mp4,2,0,99,150,248
Videos/82589/Visite_1/82589_Question_1_2024-10-02_16-10-52_Video-DESKTOP-NQ55E0P.mp4,3,1,43,249,291
Videos/82589/Visite_1/82589_Question_1_2024-10-02_16-10-52_Video-DESKTOP-NQ55E0P.mp4,4,0,285,292,576
Videos/82577/Visite_1/82577_Question_3_2024-10-02_16-05-59_Video.mp4,0,0,346,0,345
Videos/82577/Visite_1/82577_Question_3_2024-10-02_16-05-59_Video.mp4,1,1,47,346,392
Videos/82577/Visite_1/82577_Question_3_2024-10-02_16-05-59_Video.mp4,2,0,38,393,430
Videos/82577/Visite_1/82577_Question_3_2024-10-02_16-05-59_Video.mp4,3,1,47,431,477
Videos/82577/Visite_1/82577_Question_3_2024-10-02_16-05-59_Video.mp4,4,0,20,478,497
Videos/82819/Visite_1/82819_Question_6_2025-02-01_11-45-08_Video.mp4,0,0,305,0,304
Videos/82596/Visite_1/82596_Question_1_2024-10-30_21-43-58_Video.mp4,0,0,197,0,196
Videos/82704/Visite_1/82704_Question_6_2024-11-18_13-40-04_Video.mp4,0,0,215,0,214
Videos/82704/Visite_1/82704_Question_6_2024-11-18_13-40-04_Video.mp4,1,1,97,215,311
Videos/82704/Visite_1/82704_Question_6_2024-11-18_13-40-04_Video.mp4,2,0,23,312,334
Videos/82704/Visite_1/82704_Question_6_2024-11-18_13-40-04_Video.mp4,3,1,256,335,590
Videos/82704/Visite_1/82704_Question_6_2024-11-18_13-40-04_Video.mp4,4,0,31,591,621
Videos/82704/Visite_1/82704_Question_6_2024-11-18_13-40-04_Video.mp4,5,1,155,622,776
Videos/82661/Visite_1/82661_Question_1_2024-11-13_12-43-32_Video.mp4,0,0,271,0,270
Videos/82677/Visite_1/82677_Question_4_2024-11-13_22-27-30_Video.mp4,0,0,113,0,112
Videos/82677/Visite_1/82677_Question_4_2024-11-13_22-27-30_Video.mp4,1,1,193,113,305
Videos/82677/Visite_1/82677_Question_4_2024-11-13_22-27-30_Video.mp4,2,0,26,306,331
Videos/82730/Visite_1/82730_Question_1_2024-11-19_20-48-53_Video.mp4,0,0,321,0,320
Videos/82730/Visite_1/82730_Question_2_2024-11-19_20-50-15_Video.mp4,0,0,431,0,430
Videos/82730/Visite_1/82730_Question_2_2024-11-19_20-50-15_Video.mp4,1,1,106,431,536
Videos/82730/Visite_1/82730_Question_2_2024-11-19_20-50-15_Video.mp4,2,0,776,537,1312
Videos/82582/Visite_1/82582_Question_5_2024-10-02_16-09-09_Video.mp4,0,0,179,0,178
Videos/82582/Visite_1/82582_Question_5_2024-10-02_16-09-09_Video.mp4,1,1,72,179,250
Videos/82582/Visite_1/82582_Question_5_2024-10-02_16-09-09_Video.mp4,2,0,72,251,322
Videos/82641/Visite_1/82641_Question_7_2024-11-11_11-33-18_Video.mp4,0,0,67,0,66
Videos/82641/Visite_1/82641_Question_7_2024-11-11_11-33-18_Video.mp4,1,1,64,67,130
Videos/82641/Visite_1/82641_Question_7_2024-11-11_11-33-18_Video.mp4,2,0,29,131,159
Videos/82641/Visite_1/82641_Question_7_2024-11-11_11-33-18_Video.mp4,3,1,32,160,191
Videos/82641/Visite_1/82641_Question_7_2024-11-11_11-33-18_Video.mp4,4,0,19,192,210
Videos/82654/Visite_1/82654_Question_3_2024-11-13_08-18-23_Video.mp4,0,0,379,0,378
Videos/82584/Visite_1/82584_Question_7_2024-10-02_16-14-51_Video.mp4,0,0,70,0,69
Videos/82584/Visite_1/82584_Question_7_2024-10-02_16-14-51_Video.mp4,1,1,34,70,103
Videos/82584/Visite_1/82584_Question_7_2024-10-02_16-14-51_Video.mp4,2,0,81,104,184
Videos/82650/Visite_1/82650_Question_4_2024-11-13_00-41-46_Video.mp4,0,0,183,0,182
Videos/82650/Visite_1/82650_Question_4_2024-11-13_00-41-46_Video.mp4,1,1,95,183,277
Videos/82650/Visite_1/82650_Question_4_2024-11-13_00-41-46_Video.mp4,2,0,238,278,515
Videos/82650/Visite_1/82650_Question_4_2024-11-13_00-41-46_Video.mp4,3,1,257,516,772
Videos/82650/Visite_1/82650_Question_4_2024-11-13_00-41-46_Video.mp4,4,0,68,773,840
Videos/82590/Visite_1/82590_Question_5_2024-10-02_16-21-49_Video-DESKTOP-NQ55E0P.mp4,0,0,434,0,433
Videos/82590/Visite_1/82590_Question_5_2024-10-02_16-21-49_Video-DESKTOP-NQ55E0P.mp4,1,1,72,434,505
Videos/82590/Visite_1/82590_Question_5_2024-10-02_16-21-49_Video-DESKTOP-NQ55E0P.mp4,2,0,83,506,588
Videos/82590/Visite_1/82590_Question_5_2024-10-02_16-21-49_Video-DESKTOP-NQ55E0P.mp4,3,1,51,589,639
Videos/82590/Visite_1/82590_Question_5_2024-10-02_16-21-49_Video-DESKTOP-NQ55E0P.mp4,4,0,29,640,668
Videos/82590/Visite_1/82590_Question_5_2024-10-02_16-21-49_Video-DESKTOP-NQ55E0P.mp4,5,1,76,669,744
Videos/82590/Visite_1/82590_Question_5_2024-10-02_16-21-49_Video-DESKTOP-NQ55E0P.mp4,6,0,148,745,892
Videos/82590/Visite_1/82590_Question_5_2024-10-02_16-21-49_Video-DESKTOP-NQ55E0P.mp4,7,1,61,893,953
Videos/82590/Visite_1/82590_Question_5_2024-10-02_16-21-49_Video-DESKTOP-NQ55E0P.mp4,8,0,312,954,1265
Videos/82705/Visite_1/82705_Question_6_2024-11-18_13-47-54_Video.mp4,0,0,188,0,187
Videos/82601/Visite_1/82601_Question_2_2024-11-01_20-15-45_Video.mp4,0,0,203,0,202
Videos/82601/Visite_1/82601_Question_2_2024-11-01_20-15-45_Video.mp4,1,1,58,203,260
Videos/82601/Visite_1/82601_Question_2_2024-11-01_20-15-45_Video.mp4,2,0,226,261,486
Videos/82601/Visite_1/82601_Question_2_2024-11-01_20-15-45_Video.mp4,3,1,215,487,701
Videos/82601/Visite_1/82601_Question_2_2024-11-01_20-15-45_Video.mp4,4,0,600,702,1301
Videos/82783/Visite_1/82783_Question_3_2024-12-09_22-51-14_Video.mp4,0,0,753,0,752
Videos/82783/Visite_1/82783_Question_3_2024-12-09_22-51-14_Video.mp4,1,1,85,753,837
Videos/82725/Visite_1/82725_Question_3_2024-11-19_15-16-01_Video.mp4,1,1,102,12,113
Videos/82725/Visite_1/82725_Question_3_2024-11-19_15-16-01_Video.mp4,2,0,19,114,132
Videos/82725/Visite_1/82725_Question_3_2024-11-19_15-16-01_Video.mp4,3,1,119,133,251
Videos/82725/Visite_1/82725_Question_3_2024-11-19_15-16-01_Video.mp4,5,1,48,260,307
Videos/82725/Visite_1/82725_Question_3_2024-11-19_15-16-01_Video.mp4,6,0,181,308,488
Videos/82589/Visite_1/82589_Question_2_2024-10-02_16-14-43_Video-DESKTOP-NQ55E0P.mp4,0,0,191,0,190
Videos/82589/Visite_1/82589_Question_2_2024-10-02_16-14-43_Video-DESKTOP-NQ55E0P.mp4,1,1,61,191,251
Videos/82589/Visite_1/82589_Question_2_2024-10-02_16-14-43_Video-DESKTOP-NQ55E0P.mp4,2,0,84,252,335
Videos/82589/Visite_1/82589_Question_2_2024-10-02_16-14-43_Video-DESKTOP-NQ55E0P.mp4,3,1,68,336,403
Videos/82589/Visite_1/82589_Question_2_2024-10-02_16-14-43_Video-DESKTOP-NQ55E0P.mp4,4,0,27,404,430
Videos/82589/Visite_1/82589_Question_2_2024-10-02_16-14-43_Video-DESKTOP-NQ55E0P.mp4,5,1,55,431,485
Videos/82589/Visite_1/82589_Question_2_2024-10-02_16-14-43_Video-DESKTOP-NQ55E0P.mp4,6,0,81,486,566
Videos/82599/Visite_1/82599_Question_1_2024-11-01_18-40-27_Video.mp4,0,0,1204,0,1203
Videos/82910/Visite_1/82910_Question_1_2025-02-28_18-35-26_Video.mp4,0,0,405,0,404
Videos/82677/Visite_1/82677_Question_7_2024-11-13_22-29-10_Video.mp4,0,0,92,0,91
Videos/82677/Visite_1/82677_Question_7_2024-11-13_22-29-10_Video.mp4,1,1,109,92,200
Videos/82677/Visite_1/82677_Question_7_2024-11-13_22-29-10_Video.mp4,2,0,124,201,324
Videos/82677/Visite_1/82677_Question_7_2024-11-13_22-29-10_Video.mp4,3,1,52,325,376
Videos/82677/Visite_1/82677_Question_7_2024-11-13_22-29-10_Video.mp4,5,1,53,390,442
Videos/82596/Visite_1/82596_Question_4_2024-10-30_21-46-42_Video.mp4,0,0,122,0,121
Videos/82642/Visite_1/82642_Question_5_2024-11-11_14-47-09_Video.mp4,0,0,553,0,552
Videos/82641/Visite_1/82641_Question_6_2024-11-11_11-31-45_Video.mp4,0,0,175,0,174
Videos/82812/Visite_1/82812_Question_2_2025-01-31_19-07-21_Video.mp4,0,0,372,0,371
Videos/82812/Visite_1/82812_Question_2_2025-01-31_19-07-21_Video.mp4,1,1,98,372,469
Videos/82812/Visite_1/82812_Question_2_2025-01-31_19-07-21_Video.mp4,2,0,722,470,1191
Videos/82797/Visite_1/82797_Question_6_2025-01-30_12-57-23_Video.mp4,0,0,372,0,371
Videos/82783/Visite_1/82783_Question_1_2024-12-09_22-48-57_Video.mp4,0,0,311,0,310
Videos/82783/Visite_1/82783_Question_1_2024-12-09_22-48-57_Video.mp4,1,1,79,311,389
Videos/82783/Visite_1/82783_Question_1_2024-12-09_22-48-57_Video.mp4,2,0,83,390,472
Videos/82783/Visite_1/82783_Question_1_2024-12-09_22-48-57_Video.mp4,3,1,70,473,542
Videos/82783/Visite_1/82783_Question_1_2024-12-09_22-48-57_Video.mp4,4,0,126,543,668
Videos/82919/Visite_1/82919_Question_4_2025-03-03_09-47-26_Video.mp4,0,0,113,0,112
Videos/82919/Visite_1/82919_Question_4_2025-03-03_09-47-26_Video.mp4,1,1,35,113,147
Videos/82919/Visite_1/82919_Question_4_2025-03-03_09-47-26_Video.mp4,2,0,19,148,166
Videos/82919/Visite_1/82919_Question_4_2025-03-03_09-47-26_Video.mp4,3,1,32,167,198
Videos/82919/Visite_1/82919_Question_4_2025-03-03_09-47-26_Video.mp4,4,0,39,199,237
Videos/82854/Visite_1/82854_Question_1_2025-02-18_21-05-41_Video.mp4,0,0,190,0,189
Videos/82854/Visite_1/82854_Question_1_2025-02-18_21-05-41_Video.mp4,1,1,54,190,243
Videos/82854/Visite_1/82854_Question_1_2025-02-18_21-05-41_Video.mp4,2,0,237,244,480
Videos/82854/Visite_1/82854_Question_1_2025-02-18_21-05-41_Video.mp4,3,1,73,481,553
Videos/82854/Visite_1/82854_Question_1_2025-02-18_21-05-41_Video.mp4,4,0,526,554,1079
Videos/82751/Visite_1/82751_Question_6_2024-11-28_01-41-07_Video.mp4,0,0,1176,0,1175
Videos/82701/Visite_1/82701_Question_1_2024-11-18_12-08-15_Video.mp4,0,0,398,0,397
Videos/82582/Visite_1/82582_Question_1_2024-10-02_16-06-28_Video.mp4,0,0,391,0,390
Videos/82897/Visite_1/82897_Question_1_2025-02-26_01-28-15_Video.mp4,0,0,192,0,191
Videos/82662/Visite_1/82662_Question_6_2024-11-13_12-51-05_Video.mp4,0,0,595,0,594
Videos/82815/Visite_1/82815_Question_7_2025-01-31_22-22-29_Video.mp4,0,0,41,0,40
Videos/82815/Visite_1/82815_Question_7_2025-01-31_22-22-29_Video.mp4,1,1,73,41,113
Videos/82815/Visite_1/82815_Question_7_2025-01-31_22-22-29_Video.mp4,2,0,397,114,510
Videos/82815/Visite_1/82815_Question_7_2025-01-31_22-22-29_Video.mp4,3,1,89,511,599
Videos/82797/Visite_1/82797_Question_1_2025-01-30_12-55-29_Video.mp4,0,0,634,0,633
Videos/82787/Visite_1/82787_Question_4_2024-12-12_21-49-47_Video.mp4,0,0,131,0,130
Videos/82787/Visite_1/82787_Question_4_2024-12-12_21-49-47_Video.mp4,1,1,79,131,209
Videos/82787/Visite_1/82787_Question_4_2024-12-12_21-49-47_Video.mp4,2,0,43,210,252
Videos/82787/Visite_1/82787_Question_4_2024-12-12_21-49-47_Video.mp4,3,1,63,253,315
Videos/82787/Visite_1/82787_Question_4_2024-12-12_21-49-47_Video.mp4,4,0,70,316,385
Videos/82642/Visite_1/82642_Question_1_2024-11-11_14-43-25_Video.mp4,0,0,690,0,689
Videos/82660/Visite_1/82660_Question_7_2024-11-13_12-16-40_Video.mp4,0,0,267,0,266
Videos/82660/Visite_1/82660_Question_7_2024-11-13_12-16-40_Video.mp4,1,1,111,267,377
Videos/82660/Visite_1/82660_Question_7_2024-11-13_12-16-40_Video.mp4,2,0,49,378,426
Videos/82599/Visite_1/82599_Question_7_2024-11-01_18-41-15_Video.mp4,0,0,46,0,45
Videos/82599/Visite_1/82599_Question_7_2024-11-01_18-41-15_Video.mp4,1,1,108,46,153
Videos/82599/Visite_1/82599_Question_7_2024-11-01_18-41-15_Video.mp4,2,0,243,154,396
Videos/82678/Visite_1/82678_Question_7_2024-11-13_23-22-16_Video.mp4,0,0,23,0,22
Videos/82678/Visite_1/82678_Question_7_2024-11-13_23-22-16_Video.mp4,1,1,73,23,95
Videos/82678/Visite_1/82678_Question_7_2024-11-13_23-22-16_Video.mp4,2,0,75,96,170
Videos/82678/Visite_1/82678_Question_7_2024-11-13_23-22-16_Video.mp4,3,1,72,171,242
Videos/82656/Visite_1/82656_Question_2_2024-11-13_11-22-43_Video.mp4,0,0,735,0,734
Videos/82727/Visite_1/82727_Question_7_2024-11-19_15-47-27_Video.mp4,0,0,46,0,45
Videos/82727/Visite_1/82727_Question_7_2024-11-19_15-47-27_Video.mp4,1,1,244,46,289
Videos/82621/Visite_1/82621_Question_6_2024-11-05_15-00-16_Video.mp4,0,0,136,0,135
Videos/82621/Visite_1/82621_Question_6_2024-11-05_15-00-16_Video.mp4,1,1,36,136,171
Videos/82621/Visite_1/82621_Question_6_2024-11-05_15-00-16_Video.mp4,2,0,89,172,260
Videos/82709/Visite_1/82709_Question_6_2024-11-18_15-17-30_Video.mp4,0,0,341,0,340
Videos/82912/Visite_1/82912_Question_1_2025-03-01_11-50-31_Video.mp4,0,0,698,0,697
Videos/82765/Visite_1/82765_Question_1_2024-12-04_10-36-55_Video.mp4,0,0,220,0,219
Videos/82792/Visite_1/82792_Question_7_2024-12-14_14-01-32_Video.mp4,0,0,566,0,565
